0.40395	-2.60477	6.44327e-06	3.23628	3.58785e-06	1.54384e-10	3.83627e-10
0.40495	-2.62856	-0.000176831	3.23728	9.81549e-05	5.01295e-06	1.23477e-05
0.40595	-2.65246	-0.000447927	3.23827	0.000247915	1.45243e-05	3.54642e-05
0.40695	-2.67646	-0.00080173	3.2393	0.000442751	2.73431e-05	6.61863e-05
0.40795	-2.70056	-0.00123626	3.24032	0.000680859	4.31389e-05	0.000103522
0.40895	-2.72475	-0.00174589	3.24135	0.000958787	6.17748e-05	0.000146974
0.40995	-2.74904	-0.00232545	3.24238	0.00127349	8.31978e-05	0.000196257
0.41095	-2.77339	-0.00297007	3.24343	0.00162183	0.000107399	0.000251203
0.41195	-2.79783	-0.00367405	3.24448	0.00200066	0.000134401	0.000311713
0.41295	-2.82236	-0.0044329	3.24552	0.00240685	0.000164245	0.000377739
0.41395	-2.84697	-0.00523993	3.24656	0.00283723	0.000196983	0.00044926
0.41495	-2.87166	-0.00609096	3.2476	0.00328874	0.000232681	0.000526283
0.41595	-2.89642	-0.00698322	3.24865	0.00375986	0.000271411	0.000608832
0.41695	-2.92126	-0.00791711	3.2497	0.00425049	0.000313257	0.000696947
0.41795	-2.94621	-0.00889232	3.25076	0.00476059	0.000358309	0.000790686
0.41895	-2.97125	-0.00991008	3.2518	0.00528997	0.000406657	0.0008901
0.41995	-2.99636	-0.0109694	3.25287	0.00583874	0.000458395	0.00099526
0.42095	-3.02158	-0.0120707	3.25392	0.00640666	0.000513636	0.00110625
0.42195	-3.04688	-0.0132152	3.25498	0.00699379	0.00057248	0.00122314
0.42295	-3.07227	-0.0144018	3.25603	0.00759996	0.00063504	0.00134602
0.42395	-3.09774	-0.0156314	3.25711	0.00822531	0.000701425	0.00147498
0.42495	-3.12332	-0.0169048	3.25817	0.0088694	0.000771767	0.00161013
0.42595	-3.14898	-0.0182201	3.25924	0.00953205	0.000846174	0.00175155
0.42695	-3.17475	-0.0195793	3.2603	0.010213	0.00092479	0.00189935
0.42795	-3.2006	-0.0209801	3.26137	0.010912	0.00100773	0.00205364
0.42895	-3.22655	-0.0224239	3.26244	0.0116287	0.00109513	0.00221452
0.42995	-3.25261	-0.0239094	3.26351	0.0123628	0.00118715	0.00238212
0.43095	-3.27874	-0.0254365	3.2646	0.0131142	0.00128388	0.00255654
0.43195	-3.30498	-0.0270062	3.26567	0.0138824	0.00138552	0.00273789
0.43295	-3.33133	-0.0286169	3.26675	0.0146673	0.0014922	0.00292632
0.43395	-3.35777	-0.0302696	3.26782	0.0154685	0.00160406	0.00312192
0.43495	-3.38433	-0.0319638	3.26891	0.0162862	0.00172127	0.00332484
0.43595	-3.41098	-0.0337006	3.26999	0.0171202	0.00184399	0.0035352
0.43695	-3.43772	-0.0354797	3.27109	0.0179705	0.00197236	0.00375311
0.43795	-3.46458	-0.0373014	3.27216	0.0188369	0.00210659	0.00397872
0.43895	-3.49156	-0.0391659	3.27325	0.0197195	0.00224684	0.00421218
0.43995	-3.51863	-0.0410737	3.27434	0.0206181	0.00239326	0.0044536
0.44095	-3.5458	-0.0430246	3.27544	0.0215329	0.00254603	0.00470312
0.44195	-3.57308	-0.0450194	3.27654	0.0224636	0.00270537	0.00496089
0.44295	-3.6005	-0.047058	3.27763	0.0234103	0.00287148	0.00522706
0.44395	-3.628	-0.0491415	3.27873	0.0243728	0.00304448	0.00550175
0.44495	-3.65562	-0.0512691	3.27984	0.0253513	0.00322461	0.00578514
0.44595	-3.68336	-0.0534414	3.28093	0.0263453	0.0034121	0.00607733
0.44695	-3.71121	-0.0556593	3.28205	0.0273554	0.0036071	0.00637854
0.44795	-3.73918	-0.0579219	3.28315	0.0283807	0.00380989	0.00668886
0.44895	-3.76725	-0.0602309	3.28427	0.029422	0.00402059	0.00700846
0.44995	-3.79546	-0.062586	3.28538	0.0304791	0.00423952	0.00733753
0.45095	-3.82379	-0.0649877	3.28648	0.0315514	0.00446687	0.00767619
0.45195	-3.85221	-0.067436	3.28761	0.0326397	0.0047028	0.00802461
0.45295	-3.88077	-0.0699319	3.28873	0.0337434	0.00494763	0.00838296
