0.40395	12.5541	-4.55608e-06	3.32051	2.53699e-06	3.58622e-09	1.89708e-09
0.40495	12.5599	0.000125038	3.3211	6.9406e-05	0.000114454	6.05278e-05
0.40595	12.5658	0.000316732	3.32168	0.000175302	0.00032597	0.000172336
0.40695	12.5717	0.000566909	3.32229	0.000313072	0.00060328	0.000318853
0.40795	12.5778	0.000874166	3.3229	0.00048144	0.000935776	0.000494441
0.40895	12.5839	0.00123453	3.32351	0.000677965	0.00131762	0.000695986
0.40995	12.5901	0.00164434	3.32412	0.000900495	0.00174506	0.000921484
0.41095	12.5964	0.00210016	3.32475	0.00114681	0.00221551	0.00116954
0.41195	12.6028	0.00259795	3.32536	0.00141468	0.00272704	0.00143911
0.41295	12.6092	0.00313454	3.32599	0.0017019	0.00327824	0.00172943
0.41395	12.6157	0.00370519	3.32661	0.00200622	0.003868	0.00203988
0.41495	12.6223	0.00430696	3.32723	0.00232549	0.00449544	0.00236999
0.41595	12.629	0.00493788	3.32785	0.00265862	0.00515987	0.00271934
0.41695	12.6357	0.00559824	3.32847	0.00300555	0.00586076	0.00308766
0.41795	12.6425	0.00628782	3.3291	0.00336625	0.00659769	0.00347468
0.41895	12.6494	0.00700749	3.32972	0.00374058	0.00737032	0.00388019
0.41995	12.6564	0.00775655	3.33034	0.00412861	0.00817836	0.00430403
0.42095	12.6634	0.00853528	3.33097	0.00453019	0.00902164	0.00474607
0.42195	12.6706	0.00934453	3.33159	0.00494536	0.00990001	0.00520619
0.42295	12.6778	0.0101836	3.33221	0.00537399	0.0108134	0.00568432
0.42395	12.6851	0.0110531	3.33284	0.00581617	0.0117616	0.00618042
0.42495	12.6925	0.0119535	3.33346	0.00627161	0.0127448	0.00669441
0.42595	12.6999	0.0128836	3.33408	0.00674018	0.0137629	0.00722626
0.42695	12.7075	0.0138447	3.33471	0.0072217	0.0148159	0.00777599
0.42795	12.7151	0.0148352	3.33533	0.00771594	0.0159039	0.00834355
0.42895	12.7228	0.0158561	3.33595	0.00822272	0.0170269	0.00892897
0.42995	12.7306	0.0169065	3.33657	0.00874184	0.0181852	0.0095323
0.43095	12.7385	0.0179863	3.3372	0.00927317	0.0193786	0.0101535
0.43195	12.7465	0.0190963	3.33782	0.00981634	0.0206076	0.0107926
0.43295	12.7545	0.0202352	3.33845	0.0103714	0.021872	0.0114498
0.43395	12.7627	0.0214038	3.33906	0.0109379	0.0231722	0.0121249
0.43495	12.7709	0.0226018	3.33969	0.0115161	0.0245082	0.0128181
0.43595	12.7792	0.0238299	3.34032	0.0121058	0.0258803	0.0135295
0.43695	12.7876	0.0250879	3.34094	0.0127071	0.0272886	0.014259
0.43795	12.7961	0.026376	3.34156	0.0133197	0.0287335	0.0150067
0.43895	12.8047	0.0276945	3.34219	0.0139438	0.030215	0.0157729
0.43995	12.8134	0.0290435	3.34281	0.0145792	0.0317334	0.0165573
0.44095	12.8222	0.030423	3.34343	0.015226	0.033289	0.0173603
0.44195	12.8311	0.0318335	3.34405	0.0158842	0.0348819	0.0181818
0.44295	12.84	0.0332751	3.34468	0.0165536	0.0365125	0.019022
0.44395	12.8491	0.0347483	3.3453	0.0172342	0.0381809	0.0198809
0.44495	12.8583	0.0362528	3.34594	0.0179261	0.0398875	0.0207587
0.44595	12.8675	0.0377888	3.34655	0.0186289	0.0416326	0.0216553
0.44695	12.8768	0.039357	3.34719	0.0193432	0.0434164	0.022571
0.44795	12.8863	0.040957	3.3478	0.0200682	0.0452393	0.0235057
0.44895	12.8958	0.0425896	3.34843	0.0208045	0.0471013	0.0244596
0.44995	12.9055	0.044255	3.34905	0.021552	0.0490031	0.0254329
0.45095	12.9152	0.0459533	3.34967	0.0223102	0.0509448	0.0264255
0.45195	12.9251	0.0476845	3.3503	0.0230797	0.0529266	0.0274378
0.45295	12.935	0.0494493	3.35093	0.0238602	0.054949	0.0284697
