0.40395	4.62527	-9.83416e-06	3.27387	3.63111e-06	4.86786e-10	6.89115e-10
0.40495	4.6588	0.000269289	3.27527	9.93453e-05	1.57472e-05	2.21415e-05
0.40595	4.69248	0.000681931	3.27667	0.000250948	4.54571e-05	6.34836e-05
0.40695	4.72634	0.00122164	3.2781	0.000448216	8.52664e-05	0.000118278
0.40795	4.76036	0.00188386	3.27954	0.000689336	0.000134043	0.000184691
0.40895	4.79453	0.00266005	3.28098	0.000970831	0.000191271	0.000261781
0.40995	4.82884	0.00354292	3.28244	0.00128963	0.000256707	0.000348996
0.41095	4.86331	0.00452425	3.28391	0.00164257	0.000330251	0.000445998
0.41195	4.8979	0.00559654	3.28539	0.00202646	0.000411889	0.000552568
0.41295	4.93265	0.00675097	3.28687	0.00243817	0.000501679	0.000668586
0.41395	4.96751	0.00798074	3.28834	0.00287447	0.000599708	0.000793976
0.41495	5.00251	0.00927663	3.28982	0.0033323	0.000706108	0.000928719
0.41595	5.03764	0.0106353	3.29132	0.00381009	0.000821032	0.00107283
0.41695	5.07292	0.0120565	3.29282	0.00430779	0.000944657	0.00122634
0.41795	5.10836	0.0135413	3.29433	0.00482533	0.00107719	0.00138932
0.41895	5.14391	0.0150889	3.29583	0.00536256	0.00121881	0.00156183
0.41995	5.17962	0.0167009	3.29736	0.00591956	0.00136977	0.00174397
0.42095	5.21547	0.0183774	3.29887	0.00649613	0.00153029	0.00193584
0.42195	5.25146	0.0201179	3.3004	0.00709233	0.00170062	0.00213756
0.42295	5.28759	0.021924	3.30193	0.007708	0.00188103	0.00234924
0.42395	5.32388	0.0237952	3.30348	0.00834327	0.00207179	0.00257105
0.42495	5.36031	0.0257311	3.30503	0.00899773	0.00227316	0.00280308
0.42595	5.39687	0.0277327	3.30658	0.0096712	0.00248543	0.00304549
0.42695	5.4336	0.0297981	3.30814	0.0103634	0.00270892	0.00329845
0.42795	5.47047	0.0319289	3.30971	0.0110741	0.00294392	0.0035621
0.42895	5.50748	0.0341231	3.31128	0.011803	0.00319074	0.00383661
0.42995	5.54467	0.0363817	3.31285	0.0125498	0.00344974	0.00412216
0.43095	5.582	0.0387043	3.31445	0.0133144	0.00372123	0.00441893
0.43195	5.61948	0.0410892	3.31604	0.0140961	0.00400553	0.00472705
0.43295	5.65714	0.043538	3.31765	0.0148952	0.00430306	0.00504678
0.43395	5.69492	0.0460494	3.31924	0.015711	0.00461407	0.00537821
0.43495	5.73288	0.0486246	3.32086	0.0165438	0.00493905	0.00572162
0.43595	5.771	0.051263	3.32247	0.0173933	0.00527831	0.00607716
0.43695	5.80928	0.0539657	3.32411	0.0182598	0.00563225	0.00644506
0.43795	5.84772	0.0567329	3.32573	0.0191428	0.00600125	0.00682545
0.43895	5.88634	0.059565	3.32737	0.0200426	0.00638577	0.00721864
0.43995	5.92511	0.0624622	3.32902	0.0209591	0.00678617	0.00762476
0.44095	5.96404	0.0654252	3.33068	0.0218921	0.00720287	0.00804407
0.44195	6.00315	0.068454	3.33234	0.0228417	0.00763637	0.00847677
0.44295	6.04244	0.0715494	3.33401	0.023808	0.00808707	0.00892307
0.44395	6.08189	0.0747111	3.33569	0.0247905	0.00855541	0.00938322
0.44495	6.12153	0.0779406	3.33739	0.0257897	0.00904191	0.00985749
0.44595	6.16131	0.0812378	3.33907	0.0268049	0.00954693	0.0103459
0.44695	6.2013	0.0846027	3.34078	0.0278369	0.0100711	0.010849
0.44795	6.24145	0.0880373	3.34248	0.0288848	0.0106148	0.0113668
0.44895	6.28178	0.0915403	3.3442	0.0299493	0.0111786	0.0118997
0.44995	6.32229	0.0951131	3.34593	0.0310303	0.011763	0.0124478
0.45095	6.36298	0.0987558	3.34765	0.0321272	0.0123685	0.0130113
0.45195	6.40386	0.102469	3.34941	0.0332407	0.0129956	0.0135907
0.45295	6.44492	0.106253	3.35116	0.0343704	0.013645	0.0141861
0.45395	6.48618	0.11011	3.35291	0.0355162	0.0143172	0.0147978
0.45495	6.52762	0.114039	3.35469	0.0366784	0.0150127	0.015426
0.45595	6.56922	0.118041	3.35646	0.0378573	0.015732	0.016071
0.45695	6.61105	0.122118	3.35824	0.039052	0.0164761	0.0167331
0.45795	6.65304	0.126267	3.36003	0.0402633	0.0172451	0.0174125
0.45895	6.69524	0.130493	3.36184	0.0414912	0.0180399	0.0181096
0.45995	6.73764	0.134794	3.36364	0.042735	0.0188611	0.0188246
